image_name,place,date,label,scene
k0767.jpg,desconocido,desconocido,nada,playa
r192.jpg,Playa chacmol,05/07/2022,bajo,playa
s0936.jpg,Puerto Morelos,30/07/2019,nada,playa
j0363.jpg,cancun,22/08/2019,abundante,playa
j0258.jpg,cancun,30/08/2019,nada,playa
s0584.jpg,ZorbaTulum,15/09/2019,bajo,playa
r508.jpg,Playa Forum / Playa Chacmool / Playa Lagarto y Playa Gaviota Azul,14/09/2022,bajo,playa
s0892.jpg,Akumal,22/09/2019,bajo,playa
s0829.jpg,Mahahual,03/08/2019,nada,playa
k0187.jpg,desconocido,desconocido,nada,playa
s0122.jpg,Chankanaab Cozumel,05/09/2019,bajo,mar
k0996.jpg,desconocido,desconocido,nada,playa
s0848.jpg,Akumal,02/08/2019,nada,playa
r405.jpg,Ocean coral y Turquesa hoy sábado. Aunque hay sargazo en la playa (que el hotel no limpia) se ve que el mar en general está limpio y hay gente bañándose,02/04/2022,bajo,playa
r239.jpg,Mahahual 6 de Agosto 9:45: am,06/08/2021,bajo,playa
r186.jpg,Viva Windham Maya hoy 30 de junio por la mañana,30/06/2022,excesivo,playa
s0818.jpg,Puerto Morelos,05/08/2019,bajo,playa
s1014.jpg,Playa del Carmen,04/07/2019,excesivo,aerea
k0915.jpg,desconocido,desconocido,nada,playa
r263.jpg,"Afuera del Hotel Emporio, hace 5 minutos",24/08/2021,bajo,panoramica
k0848.jpg,desconocido,desconocido,nada,playa
r027.jpg,"Mirador de Piedra, en Tulum. Crédito de la fotografía: Adela Rodenas Martínez",25/05/2021,moderado,playa
s0184.jpg,Tulum,01/09/2019,moderado,playa
s0237.jpg,Riviera Cancun,29/08/2019,nada,playa
s0263.jpg,Playa Kantenah Riviera Maya,28/08/2019,bajo,aerea
k0496.jpg,desconocido,desconocido,bajo,playa
i0149.jpg,Cancún,02/08/2022,nada,aerea
k0734.jpg,desconocido,desconocido,nada,playa
s0423.jpg,Playa del Carmen,16/08/2019,nada,playa
s0991.jpg,Cozumel,15/07/2019,bajo,playa
s0596.jpg,Tulum,08/09/2019,bajo,playa
i0075.jpg,Xpu-Ha,05/09/2022,moderado,playa
s0694.jpg,Isla Mujeres,30/08/2019,nada,playa
k0489.jpg,desconocido,desconocido,nada,mar
i0102.jpg,Playa del Carmen,22/08/2022,excesivo,aerea
j0413.jpg,playa del carmen,12/08/2019,nada,playa
i0037.jpg,Xpu-Ha,22/09/2022,moderado,playa
k0290.jpg,desconocido,desconocido,bajo,playa
j0243.jpg,playa del carmen,31/08/2019,bajo,playa
r379.jpg,Mahahual. Hoy,31/03/2022,nada,playa
j0370.jpg,cancun,20/08/2019,nada,playa
r321.jpg,En pelicano Inn muy cerca del ferry de playa del carmen,20/03/2022,bajo,playa
r200.jpg,Playa caracol,20/07/2022,bajo,playa
k0184.jpg,desconocido,desconocido,bajo,playa
k0430.jpg,desconocido,desconocido,nada,playa
r158.jpg,desconocido,11/06/2022,excesivo,playa
s0702.jpg,Isla Mujeres,21/08/2019,bajo,playa
r489.jpg,Playa Forum / Playa Chacmool / Playa Lagarto y Playa Gaviota Azul.,13/09/2022,bajo,aerea
r459.jpg,"Hoy, ahora, en este momento (martes 12/04)… hotel grand palladium Playa del Carmen… work in progess ",12/09/2022,bajo,playa
s0198.jpg,Laguna de Bacalar,11/09/2019,moderado,mar
s0774.jpg,Xcacel,21/09/2019,bajo,playa
k0661.jpg,desconocido,desconocido,nada,playa
s0282.jpg,Playa  La Jarra Riviera Maya,27/08/2019,bajo,aerea
r581.jpg,Tulum 18 /09/22,18/09/2022,bajo,playa
s0626.jpg,Riviera Maya,03/09/2019,bajo,playa
j0094.jpg,cacun,12/09/2019,excesivo,playa
i0056.jpg,Xpu-Ha,01/09/2022,abundante,playa
r320.jpg,Playa Xpu Ha sábado,19/03/2022,bajo,playa
k0229.jpg,desconocido,desconocido,nada,playa
s0624.jpg,Bahia Principe Akumal,03/09/2019,nada,mar
s0681.jpg,Coco Tulum,19/09/2019,nada,playa
r019.jpg,"Playa Norte en Isla Mujeres, con un poco de sargazo en su playa! ya se está trabajando en su limpieza, les mantendremos informados.",24/05/2021,bajo,playa
s0934.jpg,Playa del Carmen,31/07/2019,abundante,aerea
r428.jpg,"Tulum zona hotelera sur , hoy 8 abril 7am",08/04/2022,bajo,playa
s0175.jpg,Playa Delfines,01/09/2019,nada,playa
r224.jpg,Riu Cancún,16/08/2022,nada,playa
s0418.jpg,Akumal Lol Ha,17/08/2019,abundante,playa
s0517.jpg,Tulum,16/09/2019,moderado,playa
k0809.jpg,desconocido,desconocido,nada,mar
r541.jpg,Playa Paraiso hoy,23/09/2022,nada,playa
k0718.jpg,desconocido,desconocido,bajo,playa
k0618.jpg,desconocido,desconocido,bajo,playa
k0882.jpg,desconocido,desconocido,nada,playa
s0230.jpg,Riviera Maya,09/10/2019,abundante,playa
k0310.jpg,desconocido,desconocido,moderado,aerea
k0808.jpg,desconocido,desconocido,nada,playa
r233.jpg,Playa Delfines hoy,23/08/2022,moderado,aerea
k0527.jpg,desconocido,desconocido,nada,mar
k0224.jpg,desconocido,desconocido,nada,playa
r559.jpg,Iberoestar Selection Cancun hoy 3 de octubre,03/10/2022,nada,playa
i0176.jpg,Akumal,21/07/2022,bajo,playa
k0345.jpg,desconocido,desconocido,moderado,playa
r511.jpg,Playacar,24/08/2022,moderado,playa
i0148.jpg,Playa del Carmen,03/08/2022,excesivo,playa
j0034.jpg,cancun,31/10/2022,nada,playa
k0046.jpg,desconocido,desconocido,excesivo,playa
s0917.jpg,Cancun,02/05/2019,excesivo,aerea
r065.jpg,"Tulum Zona Arqueológica, créditos: Fabián Alvarado",05/06/2021,excesivo,playa
k0150.jpg,desconocido,desconocido,nada,playa
k0426.jpg,desconocido,desconocido,bajo,playa
k0710.jpg,desconocido,desconocido,nada,playa
k0903.jpg,desconocido,desconocido,nada,playa
j0217.jpg,playa delfines,01/09/2019,nada,playa
k0708.jpg,desconocido,desconocido,nada,playa
k0121.jpg,desconocido,desconocido,nada,playa
j0205.jpg,cancun,29/08/2019,nada,playa
j0324.jpg,playa del carmen,26/08/2019,abundante,playa
k0828.jpg,desconocido,desconocido,nada,playa
s0368.jpg,Puerto Morelos,21/08/2019,nada,playa
j0335.jpg,cancun,24/08/2019,nada,playa
k0683.jpg,desconocido,desconocido,nada,playa
j0345.jpg,playa del carmen,24/08/2019,nada,playa
i0025.jpg,Tulum,25/09/2022,nada,playa
k0610.jpg,desconocido,desconocido,bajo,playa
k0270.jpg,desconocido,desconocido,bajo,playa
s0972.jpg,Cancun,18/07/2019,bajo,playa
j0208.jpg,cancun,01/09/2019,nada,playa
i0117.jpg,Playa del Carmen,13/08/2022,excesivo,aerea
k0519.jpg,desconocido,desconocido,bajo,playa
s0992.jpg,Tulum,14/07/2019,moderado,aerea
r118.jpg,"Playa San Miguelito, zona hotelera de Cancún",07/08/2021,bajo,playa
s0554.jpg,Xcacel,20/07/2019,excesivo,playa
k0479.jpg,desconocido,desconocido,nada,playa
k0393.jpg,desconocido,desconocido,abundante,playa
k0189.jpg,desconocido,desconocido,bajo,playa
r169.jpg,Están limpiando la zona que esta atrás de forum todos los dias con tractores atrás del coco bongos en CANCÚN y en el agua esta bajando el sargazo y los tractores se están llevando el sargazo diario,18/06/2022,nada,playa
s0810.jpg,Playa  La Jarra Riviera Maya,06/08/2019,moderado,aerea
s0502.jpg,Tulum,13/09/2019,bajo,playa
s0908.jpg,Xcacel,14/07/2019,excesivo,playa
j0240.jpg,xpuha,31/08/2019,nada,playa
s0728.jpg,Rosa del viento Tulum,22/09/2019,nada,playa
k0140.jpg,desconocido,desconocido,nada,aerea
k0665.jpg,desconocido,desconocido,nada,playa
s0106.jpg,Tulum,08/09/2019,nada,playa
r573.jpg,Xpu-ha. Increíble! Mar completamente limpio solo un poco de sargazo viejo en la orilla!!!,17/09/2022,nada,playa
r473.jpg,Melia Cozumel ya con menos sargazo y mayor limpieza del agua,13/09/2022,bajo,playa
r212.jpg,Iberostar Paraíso Beach,02/08/2022,nada,playa
j0001.jpg,cancun,18/08/2019,bajo,playa
r527.jpg,"Hotel solymar Cancún estaban ya limpiando la playa , el agua bonita  ",09/09/2022,bajo,playa
s0567.jpg,Xcacel,09/06/2019,excesivo,playa
j0215.jpg,playa del carmen,01/09/2019,nada,playa
s0602.jpg,Playa Paraiso  Tulum.,03/09/2019,nada,playa
k0314.jpg,desconocido,desconocido,nada,playa
r132.jpg,Playa del Carmen sin sargazo!,23/11/2021,nada,playa
r208.jpg,"Sandos Playacar, Playa del Carmen, Solidaridad",29/07/2022,moderado,playa
s0706.jpg,Isla Mujeres,07/08/2019,nada,mar
r098.jpg,"Playa del Recodo, Playa del Carmen, créditos Eli Márquez",17/06/2021,excesivo,playa
r540.jpg,Playacar hoy,23/09/2022,nada,playa
k0144.jpg,desconocido,desconocido,nada,playa
k0135.jpg,desconocido,desconocido,nada,playa
r556.jpg,Holbox Centro,01/10/2022,bajo,playa
i0036.jpg,Xpu-Ha,22/09/2022,moderado,playa
s0612.jpg,Villas las estrellas Tulum,17/08/2019,bajo,panoramica
k0807.jpg,desconocido,desconocido,nada,playa
k0952.jpg,desconocido,desconocido,nada,playa
s0904.jpg,Xcacel,11/08/2019,abundante,playa
k0837.jpg,desconocido,desconocido,nada,playa
k0772.jpg,desconocido,desconocido,nada,aerea
r191.jpg,Xpuha,05/07/2022,bajo,playa
j0214.jpg,cancun,01/09/2019,nada,playa
j0306.jpg,cancun,27/08/2019,excesivo,playa
k0978.jpg,desconocido,desconocido,nada,playa
s0185.jpg,Playa  La Jarra Riviera Maya,01/09/2019,bajo,aerea
s0527.jpg,Playa San Francisco Cozumel,17/09/2019,nada,mar
r195.jpg,desconocido,11/07/2022,moderado,playa
i0047.jpg,Xpu-Ha,13/09/2022,abundante,playa
j0003.jpg,cancun ,21/01/2023,excesivo,aerea 
k0723.jpg,desconocido,desconocido,nada,playa
i0124.jpg,Playa del Carmen,13/08/2022,abundante,aerea
j0129.jpg,playa delfines,08/09/2019,nada,playa
s0986.jpg,Tulum,19/07/2019,bajo,playa
r369.jpg,Playa del Carmen frente a The Elements 30/03/22,30/03/2022,bajo,playa
s0288.jpg,Cenotes Casa Tortuga Riviera Maya,26/08/2019,moderado,playa
k0682.jpg,desconocido,desconocido,nada,playa
s0481.jpg,Playa Delfines Cancun,11/07/2019,bajo,aerea
s0425.jpg,AkumalAkumal,16/08/2019,bajo,playa
r281.jpg,desconocido,30/12/2021,bajo,playa
s0501.jpg,Tulum,13/09/2019,nada,playa
i0139.jpg,Xpu-Ha,11/08/2022,bajo,playa
j0049.jpg,tulum,24/10/2022,nada,playa
i0145.jpg,Cancún,05/08/2022,excesivo,playa
j0119.jpg,playa del carmen,08/09/2019,nada,playa
s0824.jpg,Playa  La Jarra Riviera Maya,04/08/2019,moderado,aerea
k0919.jpg,desconocido,desconocido,bajo,playa
s0968.jpg,Cancun,24/09/2019,nada,mar
s0690.jpg,Isla Mujeres,09/09/2019,nada,playa
i0001.jpg,Xpu-Ha,07/10/2022,nada,playa
k0316.jpg,desconocido,desconocido,nada,mar
i0093.jpg,Xpu-Ha,29/08/2022,moderado,playa
k0567.jpg,desconocido,desconocido,nada,playa
s0816.jpg,Playa Delfines,06/08/2019,nada,playa
r290.jpg,Punta Esmeralda hoy,02/03/2022,bajo,playa
k0285.jpg,desconocido,desconocido,nada,playa
r142.jpg,Frente al Zenzi Playa del Carmen: Créditos de las Fotografías Dan Van,21/05/2022,excesivo,playa
s0194.jpg,Playa Gaviota,11/09/2019,moderado,aerea
i0045.jpg,Xpu-Ha,13/09/2022,bajo,playa
i0049.jpg,Xpu-Ha,12/09/2022,abundante,playa
k0584.jpg,desconocido,desconocido,moderado,playa
j0277.jpg,tulum,29/08/2019,bajo,playa
k0645.jpg,desconocido,desconocido,nada,playa
j0079.jpg,cancun,12/10/2022,nada,playa
k0337.jpg,desconocido,desconocido,nada,playa
k0544.jpg,desconocido,desconocido,nada,playa
s0536.jpg,ZorbaTulum,16/09/2019,bajo,playa
s0353.jpg,Playa Ballenas Cancun,22/08/2019,nada,playa
j0269.jpg,cancun,30/08/2019,nada,playa
s0847.jpg,El recodo,03/08/2019,nada,playa
r470.jpg,Hoy 12 de abril 16:30 hs en Sandos Playacar. Esperemos que cambie en los próximos días.,12/09/2022,excesivo,playa
j0262.jpg,tulum,30/08/2019,nada,playa
r319.jpg,Hola Gente linda! Emelie Lind de este grupo me envío esta foto y me confirmo que está así Playa del Carmen HOY… Que angustia!,18/03/2022,excesivo,playa
k0103.jpg,desconocido,desconocido,nada,playa
k0720.jpg,desconocido,desconocido,nada,aerea
r371.jpg,Gran oasis Cancún,31/03/2022,bajo,playa
s0459.jpg,Costa Mujeres Isla Blanca,14/08/2019,bajo,aerea
j0268.jpg,cancun,30/08/2019,nada,mar
s0651.jpg,Xcacel,18/09/2019,moderado,playa
r017.jpg,Zona Hotelera de Cancún,22/05/2021,abundante,aerea
s0586.jpg,Costa Tulum,14/09/2019,nada,aerea
k0965.jpg,desconocido,desconocido,nada,playa
k0907.jpg,desconocido,desconocido,nada,playa
i0003.jpg,Xpu-Ha,07/10/2022,bajo,playa
k0528.jpg,desconocido,desconocido,bajo,playa
s0411.jpg,Playa del Carmen,18/08/2019,bajo,aerea
s0748.jpg,Tulum,15/09/2019,nada,playa
k0154.jpg,desconocido,desconocido,bajo,playa
r580.jpg,Tulum 18 /09/22,18/09/2022,nada,playa
j0276.jpg,holbox,30/08/2019,nada,playa
s0153.jpg,Riviera Maya,03/09/2019,nada,playa
s0048.jpg,Playa Paraiso.,22/08/2019,moderado,playa
j0281.jpg,playa del carmen,29/08/2019,nada,playa
s0006.jpg,Habitas Tulum,01/09/2019,moderado,aerea
k0962.jpg,desconocido,desconocido,nada,playa
k0597.jpg,desconocido,desconocido,bajo,playa
s0005.jpg,Habitas Tulum,01/09/2019,moderado,aerea
i0104.jpg,Playa del Carmen,22/08/2022,excesivo,aerea
j0160.jpg,playa del carmen,05/09/2019,bajo,playa
k0910.jpg,desconocido,desconocido,nada,playa
r567.jpg,playa mamitas muelle constituyente,11/10/2022,bajo,playa
r008.jpg,Playa del Recodo Playa del Carmen,19/05/2021,excesivo,playa
k0298.jpg,desconocido,desconocido,nada,playa
k0117.jpg,desconocido,desconocido,nada,playa
j0105.jpg,tulum,10/09/2019,bajo,mar
s0119.jpg,Playa del Carmen Xcalacoco,05/09/2019,bajo,mar
r514.jpg,"Sigue llegando sargazo a Playa del Carmen, Calle 8, créditos de la fotografía: Karina Bibiana,",24/08/2022,excesivo,playa
k0226.jpg,desconocido,desconocido,nada,playa
r211.jpg,Playa delfines 1 Agosto,01/08/2022,excesivo,playa
j0388.jpg,cancun,16/08/2019,excesivo,playa
j0364.jpg,playa del carmen,24/08/2019,nada,playa
k0700.jpg,desconocido,desconocido,bajo,playa
s0949.jpg,Riviera Maya,30/07/2019,nada,mar
k0558.jpg,desconocido,desconocido,nada,playa
s0664.jpg,Coco Tulum,19/09/2019,bajo,playa
s0967.jpg,Cancun,19/07/2019,abundante,panoramica
k0212.jpg,desconocido,desconocido,nada,playa
s0983.jpg,Playa del Carmen,27/06/2019,abundante,aerea
r021.jpg,"Playa Norte en Isla Mujeres, con un poco de sargazo en su playa! ya se está trabajando en su limpieza, les mantendremos informados.",24/05/2021,bajo,panoramica
k0890.jpg,desconocido,desconocido,nada,playa
k0995.jpg,desconocido,desconocido,nada,playa
j0211.jpg,cancun,01/09/2019,nada,playa
r007.jpg,Playa del Recodo Playa del Carmen,19/05/2021,excesivo,playa
s0923.jpg,Puerto Juarez,23/03/2019,abundante,playa
r089.jpg,"Playa Delfines, créditos: Paola Chiomante",09/06/2021,bajo,playa
k0284.jpg,desconocido,desconocido,nada,playa
k0315.jpg,desconocido,desconocido,nada,playa
k0979.jpg,desconocido,desconocido,nada,playa
s0283.jpg,Playa Fundadores Playa del Carmen,26/08/2019,moderado,playa
r410.jpg,"Así el día de hoy 4Abril en Playa del Carmen, Justo en el muelle para tomar los ferrys hacia cozumel.",03/04/2022,bajo,playa
k0031.jpg,desconocido,desconocido,nada,playa
k0164.jpg,desconocido,desconocido,nada,playa
k0977.jpg,desconocido,desconocido,nada,playa
s0937.jpg,Playa Gaviota Azul,30/07/2019,nada,mar
k0235.jpg,desconocido,desconocido,bajo,playa
s0015.jpg,Akumal,31/08/2019,moderado,aerea
k0934.jpg,desconocido,desconocido,bajo,playa
r380.jpg,Mahahual. Hoy,31/03/2022,bajo,playa
k0102.jpg,desconocido,desconocido,nada,playa
k0616.jpg,desconocido,desconocido,bajo,playa
k0262.jpg,desconocido,desconocido,nada,playa
k0602.jpg,desconocido,desconocido,nada,playa
r072.jpg,"Barceló Maya Palace, Créditos: Nikolett Tar-Bertucci",06/06/2021,excesivo,playa
s0197.jpg,Playacar,11/09/2019,nada,playa
k0852.jpg,desconocido,desconocido,nada,playa
k0822.jpg,desconocido,desconocido,nada,playa
k0562.jpg,desconocido,desconocido,nada,playa
k0611.jpg,desconocido,desconocido,nada,playa
s0933.jpg,Cancun,31/07/2019,nada,playa
k0201.jpg,desconocido,desconocido,nada,playa
k0595.jpg,desconocido,desconocido,nada,playa
k0010.jpg,desconocido,desconocido,nada,playa
i0073.jpg,Xpu-Ha,05/09/2022,moderado,playa
s0341.jpg,Riviera Cancun,23/08/2019,excesivo,playa
i0199.jpg,Xpu-Ha,13/07/2022,bajo,playa
k0089.jpg,desconocido,desconocido,nada,playa
j0299.jpg,playa del carmen,27/08/2019,bajo,playa
k0983.jpg,desconocido,desconocido,bajo,playa
r524.jpg,Xpuha Hoy,06/09/2022,nada,playa
k0437.jpg,desconocido,desconocido,nada,playa
s0514.jpg,Tulum,08/09/2019,nada,playa
s0686.jpg,Playa norte,10/09/2019,nada,playa
k0300.jpg,desconocido,desconocido,bajo,playa
i0060.jpg,Cancún,25/08/2022,moderado,playa
s0046.jpg,Pocna,22/08/2019,bajo,playa
s0348.jpg,Tulum,22/08/2019,nada,playa
s0208.jpg,Riviera Maya Calle 40/38,09/09/2019,nada,playa
s0334.jpg,Puerto Aventuras,23/08/2019,abundante,aerea
r255.jpg,desconocido,20/08/2021,excesivo,playa
s0698.jpg,Isla Mujeres,24/08/2019,nada,mar
s0238.jpg,Playa Mamitas,29/08/2019,bajo,playa
j0058.jpg,xpu Ha,14/10/2022,nada,playa
r073.jpg,"Playa Gaviota Azul, Zona Hotelera de Cancún, créditos: Andrea Borja",06/06/2021,bajo,playa
s0510.jpg,Tulum,08/09/2019,bajo,playa
j0091.jpg,mahahual,12/09/2019,nada,aerea 
s0229.jpg,Playa Shangri-La,09/10/2019,bajo,playa
s0389.jpg,Puerto Morelos,20/08/2019,nada,playa
s0740.jpg,Allegro Cozumel,21/09/2019,bajo,panoramica
i0183.jpg,Akumal,17/07/2022,bajo,playa
r174.jpg,Playa Caracol,21/06/2022,moderado,aerea
r071.jpg,"Akumal Bay, Créditos: Fabián Alvarado",05/06/2021,bajo,playa
r044.jpg,Playacar Playa del Carmen,02/06/2021,excesivo,playa
r568.jpg,Playa mujeres,12/09/2022,bajo,playa
s0076.jpg,Tulum KA AN Tulum,08/09/2019,bajo,playa
i0178.jpg,Akumal,17/07/2022,moderado,mar
s0833.jpg,Puerto Morelos,03/08/2019,bajo,playa
j0237.jpg,xpuha,31/08/2019,nada,playa
i0107.jpg,Playa del Carmen,22/08/2022,excesivo,aerea
j0106.jpg,cancun,11/10/2019,bajo,aerea 
s0467.jpg,Playa Delfines Cancun,13/08/2019,bajo,playa
k0556.jpg,desconocido,desconocido,nada,mar
s0188.jpg,Playa Maroma Puerto Morelos,01/09/2019,bajo,playa
s0803.jpg,Playa Delfines,06/08/2019,moderado,playa
i0111.jpg,Xpu-Ha,21/08/2022,bajo,playa
s0090.jpg,Puerto Morelos,07/09/2019,bajo,playa
s0888.jpg,Akumal,23/09/2019,bajo,playa
s0084.jpg,Playa del Carmen,07/09/2019,nada,playa
s0461.jpg,Tulum,14/08/2019,bajo,aerea
k0355.jpg,desconocido,desconocido,bajo,playa
s0274.jpg,Tulum,27/08/2019,bajo,playa
s0609.jpg,Playa las Palmas,22/08/2019,bajo,playa
j0219.jpg,tulum,31/08/2019,nada,playa
s0775.jpg,Xcacel,21/09/2019,bajo,playa
r001.jpg,desconocido,22/04/2021,excesivo,playa
i0061.jpg,Tulum,07/09/2022,bajo,playa
s0741.jpg,Tulum,21/09/2019,nada,playa
s0235.jpg,Playa Punta Cocos,30/08/2019,moderado,playa
k0554.jpg,desconocido,desconocido,nada,playa
j0031.jpg,playa del carmen ,07/11/2022,bajo,playa
s0693.jpg,Isla Mujeres,07/09/2019,bajo,playa
r024.jpg,"El Monitoreo Marino de Grupo Dakatso, nos comparte estas impresionantes fotografías del sargazo, cubriendo la costa en Punta Piedra.",25/05/2021,excesivo,playa
s0600.jpg,Tulum,05/09/2019,bajo,playa
s0915.jpg,Cancun,04/05/2019,excesivo,aerea
s0390.jpg,Playa del Carmen,20/08/2019,moderado,playa
r293.jpg,Holà... My yesterday walk between Mamitas and Las hijas beach club at the end of the day,09/03/2022,bajo,playa
j0305.jpg,playa del carmen,28/08/2019,nada,playa
k0598.jpg,desconocido,desconocido,bajo,playa
k0739.jpg,desconocido,desconocido,nada,playa
s0813.jpg,Playa del Carmen,06/08/2019,bajo,playa
s0709.jpg,Isla Mujeres,31/07/2019,nada,playa
s0477.jpg,Tulum,13/08/2019,bajo,playa
k0470.jpg,desconocido,desconocido,nada,mar
j0167.jpg,playa del carmen,03/09/2019,bajo,playa
i0064.jpg,Xpu-Ha,07/09/2022,abundante,playa
r365.jpg,Playacar zona hoteles,30/03/2022,moderado,playa
s0761.jpg,Akumal,22/09/2019,nada,playa
s0742.jpg,Tulum,21/09/2019,bajo,playa
j0257.jpg,costa mujeres ,30/08/2019,nada,playa
s0037.jpg,Ziggys,24/08/2019,bajo,playa
s0113.jpg,Playa del Carmen,08/09/2019,nada,playa
k0396.jpg,desconocido,desconocido,abundante,playa
r503.jpg,Hoy a las 8 am en Barceló,14/09/2022,excesivo,playa
s0504.jpg,Tulum,11/09/2019,bajo,playa
j0036.jpg,tulum,29/10/2022,nada,mar
s0578.jpg,Xcacel,27/03/2019,bajo,playa
r189.jpg,"Xcalacoco, Playa del Carmen",04/07/2022,bajo,playa
s0261.jpg,Playa Punta Cocos,28/08/2019,bajo,playa
i0046.jpg,Xpu-Ha,13/09/2022,moderado,playa
k0936.jpg,desconocido,desconocido,nada,playa
s0958.jpg,Costa Mujeres,22/09/2019,bajo,playa
j0098.jpg,playa forum,09/09/2019,bajo,playa
k0036.jpg,desconocido,desconocido,nada,playa
s0337.jpg,Puerto Morelos,23/08/2019,bajo,playa
i0184.jpg,Akumal,17/07/2022,bajo,mar
k0733.jpg,desconocido,desconocido,nada,playa
s0786.jpg,Xcacel,18/09/2019,abundante,playa
j0130.jpg,playa del carmen,09/09/2019,nada,playa
i0087.jpg,Chuburná Puerto,27/08/2022,nada,mar
j0145.jpg,tulum,08/09/2019,bajo,playa
i0022.jpg,Xpu-Ha,26/09/2022,bajo,playa
j0339.jpg,playa del carmen,24/08/2019,bajo,playa
k0961.jpg,desconocido,desconocido,nada,playa
s0569.jpg,Xcacel,19/05/2019,excesivo,playa
s0199.jpg,Cozumel,09/09/2019,nada,mar
s0523.jpg,Cozumel,16/09/2019,nada,mar
k0403.jpg,desconocido,desconocido,nada,playa
j0175.jpg,cancun,04/09/2019,nada,playa
r345.jpg,"Holbox 26-03-2022. No hay sargazo, pero el viento norte trajo algas o pasto marino a la costa.",26/03/2022,bajo,playa
k0339.jpg,desconocido,desconocido,nada,playa
s0262.jpg,Akumal Lol Ha,28/08/2019,moderado,playa
s0232.jpg,Akumal Lol Ha,30/08/2019,abundante,aerea
j0150.jpg,playa paradisus,07/09/2019,excesivo,playa
r535.jpg,Esta foto es del Conrand que está a lado del bahía príncipe,17/09/2022,bajo,playa
j0126.jpg,playa del carmen,07/09/2019,nada,playa
k0935.jpg,desconocido,desconocido,nada,playa
r411.jpg,"Playa Gaviota Azul, hoy 4 de Abril",04/04/2022,bajo,playa
j0115.jpg,tulum,09/09/2019,excesivo,playa
k0166.jpg,desconocido,desconocido,nada,playa
s0754.jpg,Akumal,23/09/2019,bajo,playa
j0193.jpg,cozumel,04/09/2019,nada,mar
r206.jpg,Iberostar quetzal playacar,28/07/2022,excesivo,playa
i0058.jpg,Xpu-Ha,23/08/2022,bajo,playa
k0198.jpg,desconocido,desconocido,nada,playa
k0171.jpg,desconocido,desconocido,nada,playa
s0783.jpg,Xcacel,18/09/2019,nada,playa
r492.jpg,Playa Forum / Playa Chacmool / Playa Lagarto y Playa Gaviota Azul.,13/09/2022,bajo,aerea
i0033.jpg,Tulum,22/09/2022,bajo,playa
s0547.jpg,Xcacel,27/08/2019,bajo,playa
i0126.jpg,Playa del Carmen,13/08/2022,abundante,aerea
r586.jpg,"Fotos de hoy, playa tortugas.",25/09/2022,bajo,playa
s0854.jpg,Playa Marlin Cancun,02/08/2019,nada,playa
k0432.jpg,desconocido,desconocido,nada,playa
s0003.jpg,Maria del mar Tulum,04/09/2019,nada,playa
k0629.jpg,desconocido,desconocido,nada,playa
j0332.jpg,puerto morelos,25/08/2019,abundante,playa
s0513.jpg,Playa del Carmen,08/09/2019,nada,playa
j0146.jpg,tulum,09/09/2019,bajo,playa
j0228.jpg,tulum,31/08/2019,nada,playa
k0927.jpg,desconocido,desconocido,nada,playa
k0079.jpg,desconocido,desconocido,nada,playa
r460.jpg,Isla blanca hoy 12 de abril,12/09/2022,bajo,playa
i0013.jpg,Cancún,01/10/2022,nada,mar
s0604.jpg,Tulum,31/08/2019,nada,panoramica
j0284.jpg,isla mujeres,28/08/2019,nada,mar
r140.jpg,"Akumal del día de hoy sábado 21 de mayo, créditos de la fotografía Carolina Cuenca",21/05/2022,excesivo,playa
s0674.jpg,Cancun,19/09/2019,nada,playa
k0436.jpg,desconocido,desconocido,nada,playa
k0462.jpg,desconocido,desconocido,nada,playa
j0346.jpg,playa del carmen,24/08/2019,nada,playa
k0537.jpg,desconocido,desconocido,abundante,playa
k0835.jpg,desconocido,desconocido,nada,playa
k0188.jpg,desconocido,desconocido,nada,mar
k0208.jpg,desconocido,desconocido,nada,mar
s0921.jpg,Ruinas de Tulum,06/04/2019,abundante,aerea
k0377.jpg,desconocido,desconocido,abundante,playa
r415.jpg,"Playacar 05/04/22 apenas línea de sargazo, Mar movido pero increíble",05/04/2022,bajo,playa
s0433.jpg,Riviera Maya,16/08/2019,bajo,aerea
j0326.jpg,costa mujeres ,26/08/2019,nada,playa
s0577.jpg,Xcacel,12/04/2019,excesivo,playa
j0418.jpg,cancun,09/08/2019,nada,aerea 
k0970.jpg,desconocido,desconocido,bajo,playa
k0655.jpg,desconocido,desconocido,bajo,playa
k0777.jpg,desconocido,desconocido,nada,playa
k0362.jpg,desconocido,desconocido,nada,playa
i0039.jpg,Xpu-Ha,21/09/2022,moderado,playa
k0304.jpg,desconocido,desconocido,nada,mar
i0055.jpg,Xpu-Ha,08/09/2022,moderado,playa
k0930.jpg,desconocido,desconocido,nada,playa
s0110.jpg,Isla Mujeres,09/09/2019,nada,playa
s0526.jpg,Zona arqueologica Tulum,16/09/2019,nada,playa
r314.jpg,Buenos días Cancún”,09/03/2022,nada,playa
r569.jpg,Akumal el día de hoy todo listo para los tours de nado con tortugas.,12/09/2022,bajo,playa
s0287.jpg,Playa del Carmen,26/08/2019,nada,playa
s0837.jpg,Puerto Morelos,03/08/2019,nada,playa
j0153.jpg,punta maroma,06/09/2019,nada,playa
s0688.jpg,Isla Mujeres,09/09/2019,nada,playa
k0524.jpg,desconocido,desconocido,nada,playa
